Model Parameters: 4,356,875
Trainable Parameters: 4,356,875
"Epoch 129 || PSNR: 13.7210 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 289.9221 (best 286.4166 @ 93) | UCIQE: 0.1319 | UIQM: 4.0551"
"Epoch 130 || PSNR: 13.6887 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 291.6514 (best 286.4166 @ 93) | UCIQE: 0.1397 | UIQM: 4.0723"
"Epoch 131 || PSNR: 13.7066 (best 13.7698 @ 93) | SSIM: 0.4465 (best 0.4476 @ 95) | Loss: 290.4053 (best 286.4166 @ 93) | UCIQE: 0.1316 | UIQM: 4.0388"
"Epoch 132 || PSNR: 13.7029 (best 13.7698 @ 93) | SSIM: 0.4464 (best 0.4476 @ 95) | Loss: 290.3924 (best 286.4166 @ 93) | UCIQE: 0.1363 | UIQM: 4.0884"
"Epoch 133 || PSNR: 13.7132 (best 13.7698 @ 93) | SSIM: 0.4467 (best 0.4476 @ 95) | Loss: 289.9552 (best 286.4166 @ 93) | UCIQE: 0.1328 | UIQM: 4.0417"
"Epoch 134 || PSNR: 13.7493 (best 13.7698 @ 93) | SSIM: 0.4472 (best 0.4476 @ 95) | Loss: 287.9934 (best 286.4166 @ 93) | UCIQE: 0.1351 | UIQM: 4.0763"
"Epoch 135 || PSNR: 13.7140 (best 13.7698 @ 93) | SSIM: 0.4466 (best 0.4476 @ 95) | Loss: 290.4972 (best 286.4166 @ 93) | UCIQE: 0.1340 | UIQM: 4.0260"
"Epoch 136 || PSNR: 13.6729 (best 13.7698 @ 93) | SSIM: 0.4456 (best 0.4476 @ 95) | Loss: 293.1849 (best 286.4166 @ 93) | UCIQE: 0.1329 | UIQM: 4.0278"
"Epoch 137 || PSNR: 13.7116 (best 13.7698 @ 93) | SSIM: 0.4468 (best 0.4476 @ 95) | Loss: 290.0071 (best 286.4166 @ 93) | UCIQE: 0.1353 | UIQM: 4.0531"
"Epoch 138 || PSNR: 13.7031 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 291.5354 (best 286.4166 @ 93) | UCIQE: 0.1358 | UIQM: 4.0895"
"Epoch 139 || PSNR: 13.6997 (best 13.7698 @ 93) | SSIM: 0.4459 (best 0.4476 @ 95) | Loss: 291.3765 (best 286.4166 @ 93) | UCIQE: 0.1325 | UIQM: 4.0685"
"Epoch 140 || PSNR: 13.7258 (best 13.7698 @ 93) | SSIM: 0.4465 (best 0.4476 @ 95) | Loss: 290.3568 (best 286.4166 @ 93) | UCIQE: 0.1380 | UIQM: 4.0871"
"Epoch 141 || PSNR: 13.7060 (best 13.7698 @ 93) | SSIM: 0.4462 (best 0.4476 @ 95) | Loss: 291.2027 (best 286.4166 @ 93) | UCIQE: 0.1345 | UIQM: 4.0488"
"Epoch 142 || PSNR: 13.7364 (best 13.7698 @ 93) | SSIM: 0.4473 (best 0.4476 @ 95) | Loss: 288.4987 (best 286.4166 @ 93) | UCIQE: 0.1337 | UIQM: 4.0281"
"Epoch 143 || PSNR: 13.6940 (best 13.7698 @ 93) | SSIM: 0.4458 (best 0.4476 @ 95) | Loss: 291.5599 (best 286.4166 @ 93) | UCIQE: 0.1337 | UIQM: 4.0238"
"Epoch 144 || PSNR: 13.7079 (best 13.7698 @ 93) | SSIM: 0.4459 (best 0.4476 @ 95) | Loss: 291.2503 (best 286.4166 @ 93) | UCIQE: 0.1353 | UIQM: 4.0232"
"Epoch 145 || PSNR: 13.6794 (best 13.7698 @ 93) | SSIM: 0.4455 (best 0.4476 @ 95) | Loss: 293.0232 (best 286.4166 @ 93) | UCIQE: 0.1336 | UIQM: 4.0500"
"Epoch 146 || PSNR: 13.6951 (best 13.7698 @ 93) | SSIM: 0.4460 (best 0.4476 @ 95) | Loss: 291.2886 (best 286.4166 @ 93) | UCIQE: 0.1331 | UIQM: 4.0095"
"Epoch 147 || PSNR: 13.7153 (best 13.7698 @ 93) | SSIM: 0.4465 (best 0.4476 @ 95) | Loss: 290.6919 (best 286.4166 @ 93) | UCIQE: 0.1350 | UIQM: 4.0856"
"Epoch 148 || PSNR: 13.6935 (best 13.7698 @ 93) | SSIM: 0.4461 (best 0.4476 @ 95) | Loss: 291.7859 (best 286.4166 @ 93) | UCIQE: 0.1348 | UIQM: 4.0573"
"Epoch 149 || PSNR: 13.7239 (best 13.7698 @ 93) | SSIM: 0.4465 (best 0.4476 @ 95) | Loss: 289.7123 (best 286.4166 @ 93) | UCIQE: 0.1342 | UIQM: 4.0403"
"Epoch 150 || PSNR: 13.7400 (best 13.7698 @ 93) | SSIM: 0.4473 (best 0.4476 @ 95) | Loss: 288.4906 (best 286.4166 @ 93) | UCIQE: 0.1358 | UIQM: 4.0906"
"Epoch 151 || PSNR: 13.7369 (best 13.7698 @ 93) | SSIM: 0.4466 (best 0.4476 @ 95) | Loss: 288.8972 (best 286.4166 @ 93) | UCIQE: 0.1320 | UIQM: 4.0266"
"Epoch 152 || PSNR: 13.6706 (best 13.7698 @ 93) | SSIM: 0.4455 (best 0.4476 @ 95) | Loss: 293.5149 (best 286.4166 @ 93) | UCIQE: 0.1330 | UIQM: 4.0460"
"Epoch 153 || PSNR: 13.7135 (best 13.7698 @ 93) | SSIM: 0.4461 (best 0.4476 @ 95) | Loss: 290.8628 (best 286.4166 @ 93) | UCIQE: 0.1314 | UIQM: 4.0634"
"Epoch 154 || PSNR: 13.7036 (best 13.7698 @ 93) | SSIM: 0.4464 (best 0.4476 @ 95) | Loss: 290.7133 (best 286.4166 @ 93) | UCIQE: 0.1322 | UIQM: 4.0344"
"Epoch 155 || PSNR: 13.7274 (best 13.7698 @ 93) | SSIM: 0.4469 (best 0.4476 @ 95) | Loss: 289.0307 (best 286.4166 @ 93) | UCIQE: 0.1351 | UIQM: 4.0970"
"Epoch 156 || PSNR: 13.7279 (best 13.7698 @ 93) | SSIM: 0.4468 (best 0.4476 @ 95) | Loss: 289.2542 (best 286.4166 @ 93) | UCIQE: 0.1346 | UIQM: 4.0647"
"Epoch 157 || PSNR: 13.7101 (best 13.7698 @ 93) | SSIM: 0.4467 (best 0.4476 @ 95) | Loss: 290.6754 (best 286.4166 @ 93) | UCIQE: 0.1360 | UIQM: 4.0527"
"Epoch 158 || PSNR: 13.7135 (best 13.7698 @ 93) | SSIM: 0.4468 (best 0.4476 @ 95) | Loss: 290.4735 (best 286.4166 @ 93) | UCIQE: 0.1331 | UIQM: 4.0750"
"Epoch 159 || PSNR: 13.6982 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 291.2326 (best 286.4166 @ 93) | UCIQE: 0.1318 | UIQM: 4.0026"
"Epoch 160 || PSNR: 13.6879 (best 13.7698 @ 93) | SSIM: 0.4460 (best 0.4476 @ 95) | Loss: 292.2708 (best 286.4166 @ 93) | UCIQE: 0.1334 | UIQM: 4.0087"
"Epoch 161 || PSNR: 13.7172 (best 13.7698 @ 93) | SSIM: 0.4467 (best 0.4476 @ 95) | Loss: 289.8477 (best 286.4166 @ 93) | UCIQE: 0.1317 | UIQM: 4.0207"
"Epoch 162 || PSNR: 13.7352 (best 13.7698 @ 93) | SSIM: 0.4469 (best 0.4476 @ 95) | Loss: 289.1109 (best 286.4166 @ 93) | UCIQE: 0.1339 | UIQM: 4.0708"
"Epoch 163 || PSNR: 13.6981 (best 13.7698 @ 93) | SSIM: 0.4464 (best 0.4476 @ 95) | Loss: 291.5991 (best 286.4166 @ 93) | UCIQE: 0.1336 | UIQM: 4.0795"
"Epoch 164 || PSNR: 13.7175 (best 13.7698 @ 93) | SSIM: 0.4469 (best 0.4476 @ 95) | Loss: 289.6125 (best 286.4166 @ 93) | UCIQE: 0.1347 | UIQM: 4.1290"
"Epoch 165 || PSNR: 13.6799 (best 13.7698 @ 93) | SSIM: 0.4460 (best 0.4476 @ 95) | Loss: 293.0779 (best 286.4166 @ 93) | UCIQE: 0.1357 | UIQM: 4.0289"
"Epoch 166 || PSNR: 13.6943 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 292.0088 (best 286.4166 @ 93) | UCIQE: 0.1381 | UIQM: 4.0978"
"Epoch 167 || PSNR: 13.7197 (best 13.7698 @ 93) | SSIM: 0.4467 (best 0.4476 @ 95) | Loss: 290.1704 (best 286.4166 @ 93) | UCIQE: 0.1363 | UIQM: 4.0826"
"Epoch 168 || PSNR: 13.7284 (best 13.7698 @ 93) | SSIM: 0.4466 (best 0.4476 @ 95) | Loss: 289.9977 (best 286.4166 @ 93) | UCIQE: 0.1367 | UIQM: 4.0891"
"Epoch 169 || PSNR: 13.7274 (best 13.7698 @ 93) | SSIM: 0.4465 (best 0.4476 @ 95) | Loss: 289.3763 (best 286.4166 @ 93) | UCIQE: 0.1324 | UIQM: 4.0187"
"Epoch 170 || PSNR: 13.7411 (best 13.7698 @ 93) | SSIM: 0.4467 (best 0.4476 @ 95) | Loss: 288.6539 (best 286.4166 @ 93) | UCIQE: 0.1374 | UIQM: 4.0505"
"Epoch 171 || PSNR: 13.7306 (best 13.7698 @ 93) | SSIM: 0.4465 (best 0.4476 @ 95) | Loss: 289.3527 (best 286.4166 @ 93) | UCIQE: 0.1332 | UIQM: 4.0574"
"Epoch 172 || PSNR: 13.6984 (best 13.7698 @ 93) | SSIM: 0.4459 (best 0.4476 @ 95) | Loss: 291.4879 (best 286.4166 @ 93) | UCIQE: 0.1343 | UIQM: 4.0339"
"Epoch 173 || PSNR: 13.7330 (best 13.7698 @ 93) | SSIM: 0.4468 (best 0.4476 @ 95) | Loss: 289.1075 (best 286.4166 @ 93) | UCIQE: 0.1350 | UIQM: 4.0643"
"Epoch 174 || PSNR: 13.7303 (best 13.7698 @ 93) | SSIM: 0.4467 (best 0.4476 @ 95) | Loss: 288.7020 (best 286.4166 @ 93) | UCIQE: 0.1333 | UIQM: 4.0606"
"Epoch 175 || PSNR: 13.7056 (best 13.7698 @ 93) | SSIM: 0.4460 (best 0.4476 @ 95) | Loss: 291.1509 (best 286.4166 @ 93) | UCIQE: 0.1349 | UIQM: 4.0964"
"Epoch 176 || PSNR: 13.7196 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 290.0707 (best 286.4166 @ 93) | UCIQE: 0.1317 | UIQM: 4.0129"
"Epoch 177 || PSNR: 13.7154 (best 13.7698 @ 93) | SSIM: 0.4461 (best 0.4476 @ 95) | Loss: 290.7293 (best 286.4166 @ 93) | UCIQE: 0.1356 | UIQM: 4.0914"
"Epoch 178 || PSNR: 13.7216 (best 13.7698 @ 93) | SSIM: 0.4461 (best 0.4476 @ 95) | Loss: 290.4353 (best 286.4166 @ 93) | UCIQE: 0.1359 | UIQM: 4.0503"
"Epoch 179 || PSNR: 13.7415 (best 13.7698 @ 93) | SSIM: 0.4465 (best 0.4476 @ 95) | Loss: 288.3215 (best 286.4166 @ 93) | UCIQE: 0.1349 | UIQM: 4.0163"
"Epoch 180 || PSNR: 13.7221 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 289.8612 (best 286.4166 @ 93) | UCIQE: 0.1332 | UIQM: 4.0439"
"Epoch 181 || PSNR: 13.7113 (best 13.7698 @ 93) | SSIM: 0.4461 (best 0.4476 @ 95) | Loss: 290.8513 (best 286.4166 @ 93) | UCIQE: 0.1364 | UIQM: 4.0377"
"Epoch 182 || PSNR: 13.7024 (best 13.7698 @ 93) | SSIM: 0.4461 (best 0.4476 @ 95) | Loss: 291.6549 (best 286.4166 @ 93) | UCIQE: 0.1355 | UIQM: 4.0640"
"Epoch 183 || PSNR: 13.7226 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 290.1824 (best 286.4166 @ 93) | UCIQE: 0.1334 | UIQM: 4.0273"
"Epoch 184 || PSNR: 13.7579 (best 13.7698 @ 93) | SSIM: 0.4468 (best 0.4476 @ 95) | Loss: 288.0117 (best 286.4166 @ 93) | UCIQE: 0.1347 | UIQM: 4.0613"
"Epoch 185 || PSNR: 13.7182 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 290.1059 (best 286.4166 @ 93) | UCIQE: 0.1318 | UIQM: 4.0685"
"Epoch 186 || PSNR: 13.6759 (best 13.7698 @ 93) | SSIM: 0.4457 (best 0.4476 @ 95) | Loss: 293.1609 (best 286.4166 @ 93) | UCIQE: 0.1302 | UIQM: 4.0483"
"Epoch 187 || PSNR: 13.7266 (best 13.7698 @ 93) | SSIM: 0.4464 (best 0.4476 @ 95) | Loss: 289.9590 (best 286.4166 @ 93) | UCIQE: 0.1363 | UIQM: 4.0619"
"Epoch 188 || PSNR: 13.7319 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 289.8708 (best 286.4166 @ 93) | UCIQE: 0.1350 | UIQM: 4.0615"
"Epoch 189 || PSNR: 13.7433 (best 13.7698 @ 93) | SSIM: 0.4466 (best 0.4476 @ 95) | Loss: 288.9312 (best 286.4166 @ 93) | UCIQE: 0.1352 | UIQM: 4.0950"
"Epoch 190 || PSNR: 13.7234 (best 13.7698 @ 93) | SSIM: 0.4460 (best 0.4476 @ 95) | Loss: 290.0728 (best 286.4166 @ 93) | UCIQE: 0.1338 | UIQM: 4.0947"
"Epoch 191 || PSNR: 13.7258 (best 13.7698 @ 93) | SSIM: 0.4461 (best 0.4476 @ 95) | Loss: 289.8495 (best 286.4166 @ 93) | UCIQE: 0.1367 | UIQM: 4.0506"
"Epoch 192 || PSNR: 13.6915 (best 13.7698 @ 93) | SSIM: 0.4455 (best 0.4476 @ 95) | Loss: 292.1142 (best 286.4166 @ 93) | UCIQE: 0.1345 | UIQM: 4.0855"
"Epoch 193 || PSNR: 13.7381 (best 13.7698 @ 93) | SSIM: 0.4465 (best 0.4476 @ 95) | Loss: 288.9801 (best 286.4166 @ 93) | UCIQE: 0.1347 | UIQM: 4.0504"
"Epoch 194 || PSNR: 13.7513 (best 13.7698 @ 93) | SSIM: 0.4471 (best 0.4476 @ 95) | Loss: 287.7455 (best 286.4166 @ 93) | UCIQE: 0.1365 | UIQM: 4.0560"
"Epoch 195 || PSNR: 13.7437 (best 13.7698 @ 93) | SSIM: 0.4468 (best 0.4476 @ 95) | Loss: 288.4066 (best 286.4166 @ 93) | UCIQE: 0.1362 | UIQM: 4.0860"
"Epoch 196 || PSNR: 13.7310 (best 13.7698 @ 93) | SSIM: 0.4464 (best 0.4476 @ 95) | Loss: 289.3679 (best 286.4166 @ 93) | UCIQE: 0.1321 | UIQM: 4.0588"
"Epoch 197 || PSNR: 13.7269 (best 13.7698 @ 93) | SSIM: 0.4461 (best 0.4476 @ 95) | Loss: 290.1945 (best 286.4166 @ 93) | UCIQE: 0.1365 | UIQM: 4.0483"
"Epoch 198 || PSNR: 13.7381 (best 13.7698 @ 93) | SSIM: 0.4465 (best 0.4476 @ 95) | Loss: 289.0710 (best 286.4166 @ 93) | UCIQE: 0.1368 | UIQM: 4.0169"
"Epoch 199 || PSNR: 13.7311 (best 13.7698 @ 93) | SSIM: 0.4462 (best 0.4476 @ 95) | Loss: 289.4644 (best 286.4166 @ 93) | UCIQE: 0.1324 | UIQM: 4.0285"
"Epoch 200 || PSNR: 13.7296 (best 13.7698 @ 93) | SSIM: 0.4466 (best 0.4476 @ 95) | Loss: 289.3583 (best 286.4166 @ 93) | UCIQE: 0.1352 | UIQM: 4.0608"
"Epoch 201 || PSNR: 13.7092 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 290.6875 (best 286.4166 @ 93) | UCIQE: 0.1335 | UIQM: 4.0165"
"Epoch 202 || PSNR: 13.7092 (best 13.7698 @ 93) | SSIM: 0.4462 (best 0.4476 @ 95) | Loss: 290.9192 (best 286.4166 @ 93) | UCIQE: 0.1346 | UIQM: 4.0388"
"Epoch 203 || PSNR: 13.7524 (best 13.7698 @ 93) | SSIM: 0.4472 (best 0.4476 @ 95) | Loss: 287.8268 (best 286.4166 @ 93) | UCIQE: 0.1371 | UIQM: 4.0227"
"Epoch 204 || PSNR: 13.7002 (best 13.7698 @ 93) | SSIM: 0.4457 (best 0.4476 @ 95) | Loss: 291.7588 (best 286.4166 @ 93) | UCIQE: 0.1346 | UIQM: 4.0463"
"Epoch 205 || PSNR: 13.7429 (best 13.7698 @ 93) | SSIM: 0.4466 (best 0.4476 @ 95) | Loss: 288.6379 (best 286.4166 @ 93) | UCIQE: 0.1361 | UIQM: 4.0980"
"Epoch 206 || PSNR: 13.7077 (best 13.7698 @ 93) | SSIM: 0.4460 (best 0.4476 @ 95) | Loss: 290.8344 (best 286.4166 @ 93) | UCIQE: 0.1335 | UIQM: 4.0241"
"Epoch 207 || PSNR: 13.7169 (best 13.7698 @ 93) | SSIM: 0.4461 (best 0.4476 @ 95) | Loss: 290.3366 (best 286.4166 @ 93) | UCIQE: 0.1343 | UIQM: 4.0387"
"Epoch 208 || PSNR: 13.7080 (best 13.7698 @ 93) | SSIM: 0.4462 (best 0.4476 @ 95) | Loss: 290.5261 (best 286.4166 @ 93) | UCIQE: 0.1339 | UIQM: 4.0679"
"Epoch 209 || PSNR: 13.7273 (best 13.7698 @ 93) | SSIM: 0.4464 (best 0.4476 @ 95) | Loss: 289.9056 (best 286.4166 @ 93) | UCIQE: 0.1328 | UIQM: 4.0382"
"Epoch 210 || PSNR: 13.7100 (best 13.7698 @ 93) | SSIM: 0.4461 (best 0.4476 @ 95) | Loss: 290.8531 (best 286.4166 @ 93) | UCIQE: 0.1336 | UIQM: 4.0144"
"Epoch 211 || PSNR: 13.7237 (best 13.7698 @ 93) | SSIM: 0.4465 (best 0.4476 @ 95) | Loss: 289.8306 (best 286.4166 @ 93) | UCIQE: 0.1348 | UIQM: 4.0556"
"Epoch 212 || PSNR: 13.7254 (best 13.7698 @ 93) | SSIM: 0.4466 (best 0.4476 @ 95) | Loss: 289.9236 (best 286.4166 @ 93) | UCIQE: 0.1364 | UIQM: 4.0931"
"Epoch 213 || PSNR: 13.7150 (best 13.7698 @ 93) | SSIM: 0.4464 (best 0.4476 @ 95) | Loss: 290.8258 (best 286.4166 @ 93) | UCIQE: 0.1354 | UIQM: 4.0732"
"Epoch 214 || PSNR: 13.7278 (best 13.7698 @ 93) | SSIM: 0.4465 (best 0.4476 @ 95) | Loss: 289.8696 (best 286.4166 @ 93) | UCIQE: 0.1343 | UIQM: 4.0604"
"Epoch 215 || PSNR: 13.7213 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 290.4613 (best 286.4166 @ 93) | UCIQE: 0.1330 | UIQM: 4.0746"
"Epoch 216 || PSNR: 13.7230 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 289.9745 (best 286.4166 @ 93) | UCIQE: 0.1332 | UIQM: 4.0413"
"Epoch 217 || PSNR: 13.7356 (best 13.7698 @ 93) | SSIM: 0.4465 (best 0.4476 @ 95) | Loss: 289.4825 (best 286.4166 @ 93) | UCIQE: 0.1361 | UIQM: 4.0397"
"Epoch 218 || PSNR: 13.7259 (best 13.7698 @ 93) | SSIM: 0.4464 (best 0.4476 @ 95) | Loss: 289.9311 (best 286.4166 @ 93) | UCIQE: 0.1348 | UIQM: 4.0547"
"Epoch 219 || PSNR: 13.7148 (best 13.7698 @ 93) | SSIM: 0.4462 (best 0.4476 @ 95) | Loss: 290.8356 (best 286.4166 @ 93) | UCIQE: 0.1352 | UIQM: 4.0572"
"Epoch 220 || PSNR: 13.7302 (best 13.7698 @ 93) | SSIM: 0.4467 (best 0.4476 @ 95) | Loss: 289.3943 (best 286.4166 @ 93) | UCIQE: 0.1363 | UIQM: 4.0675"
"Epoch 221 || PSNR: 13.7059 (best 13.7698 @ 93) | SSIM: 0.4461 (best 0.4476 @ 95) | Loss: 291.3966 (best 286.4166 @ 93) | UCIQE: 0.1340 | UIQM: 4.0877"
"Epoch 222 || PSNR: 13.6931 (best 13.7698 @ 93) | SSIM: 0.4459 (best 0.4476 @ 95) | Loss: 291.9659 (best 286.4166 @ 93) | UCIQE: 0.1335 | UIQM: 4.0917"
"Epoch 223 || PSNR: 13.6986 (best 13.7698 @ 93) | SSIM: 0.4459 (best 0.4476 @ 95) | Loss: 291.7764 (best 286.4166 @ 93) | UCIQE: 0.1350 | UIQM: 4.0527"
"Epoch 224 || PSNR: 13.7066 (best 13.7698 @ 93) | SSIM: 0.4461 (best 0.4476 @ 95) | Loss: 291.3638 (best 286.4166 @ 93) | UCIQE: 0.1350 | UIQM: 4.0697"
"Epoch 225 || PSNR: 13.7268 (best 13.7698 @ 93) | SSIM: 0.4466 (best 0.4476 @ 95) | Loss: 289.8077 (best 286.4166 @ 93) | UCIQE: 0.1366 | UIQM: 4.0552"
"Epoch 226 || PSNR: 13.7239 (best 13.7698 @ 93) | SSIM: 0.4466 (best 0.4476 @ 95) | Loss: 289.9460 (best 286.4166 @ 93) | UCIQE: 0.1360 | UIQM: 4.0811"
"Epoch 227 || PSNR: 13.7111 (best 13.7698 @ 93) | SSIM: 0.4462 (best 0.4476 @ 95) | Loss: 291.0297 (best 286.4166 @ 93) | UCIQE: 0.1363 | UIQM: 4.0914"
"Epoch 228 || PSNR: 13.7090 (best 13.7698 @ 93) | SSIM: 0.4462 (best 0.4476 @ 95) | Loss: 290.9848 (best 286.4166 @ 93) | UCIQE: 0.1360 | UIQM: 4.0759"
"Epoch 229 || PSNR: 13.7150 (best 13.7698 @ 93) | SSIM: 0.4465 (best 0.4476 @ 95) | Loss: 290.4329 (best 286.4166 @ 93) | UCIQE: 0.1355 | UIQM: 4.0474"
"Epoch 230 || PSNR: 13.7281 (best 13.7698 @ 93) | SSIM: 0.4466 (best 0.4476 @ 95) | Loss: 289.6638 (best 286.4166 @ 93) | UCIQE: 0.1363 | UIQM: 4.0647"
"Epoch 231 || PSNR: 13.6936 (best 13.7698 @ 93) | SSIM: 0.4459 (best 0.4476 @ 95) | Loss: 291.8950 (best 286.4166 @ 93) | UCIQE: 0.1339 | UIQM: 4.0276"
"Epoch 232 || PSNR: 13.7048 (best 13.7698 @ 93) | SSIM: 0.4461 (best 0.4476 @ 95) | Loss: 291.4876 (best 286.4166 @ 93) | UCIQE: 0.1351 | UIQM: 3.9936"
"Epoch 233 || PSNR: 13.7185 (best 13.7698 @ 93) | SSIM: 0.4466 (best 0.4476 @ 95) | Loss: 290.3091 (best 286.4166 @ 93) | UCIQE: 0.1371 | UIQM: 4.0503"
"Epoch 234 || PSNR: 13.7026 (best 13.7698 @ 93) | SSIM: 0.4462 (best 0.4476 @ 95) | Loss: 291.5092 (best 286.4166 @ 93) | UCIQE: 0.1349 | UIQM: 4.0030"
"Epoch 235 || PSNR: 13.7051 (best 13.7698 @ 93) | SSIM: 0.4462 (best 0.4476 @ 95) | Loss: 291.3335 (best 286.4166 @ 93) | UCIQE: 0.1358 | UIQM: 4.0497"
"Epoch 236 || PSNR: 13.7069 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 291.3374 (best 286.4166 @ 93) | UCIQE: 0.1354 | UIQM: 4.0452"
"Epoch 237 || PSNR: 13.7082 (best 13.7698 @ 93) | SSIM: 0.4462 (best 0.4476 @ 95) | Loss: 291.1992 (best 286.4166 @ 93) | UCIQE: 0.1356 | UIQM: 4.0590"
"Epoch 238 || PSNR: 13.7105 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 290.9581 (best 286.4166 @ 93) | UCIQE: 0.1350 | UIQM: 4.0410"
"Epoch 239 || PSNR: 13.7107 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 291.0778 (best 286.4166 @ 93) | UCIQE: 0.1358 | UIQM: 4.0676"
"Epoch 240 || PSNR: 13.7169 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 290.6172 (best 286.4166 @ 93) | UCIQE: 0.1355 | UIQM: 4.0733"
"Epoch 241 || PSNR: 13.7163 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 290.6359 (best 286.4166 @ 93) | UCIQE: 0.1353 | UIQM: 4.0394"
"Epoch 242 || PSNR: 13.7341 (best 13.7698 @ 93) | SSIM: 0.4467 (best 0.4476 @ 95) | Loss: 289.4168 (best 286.4166 @ 93) | UCIQE: 0.1361 | UIQM: 4.0908"
"Epoch 243 || PSNR: 13.7182 (best 13.7698 @ 93) | SSIM: 0.4464 (best 0.4476 @ 95) | Loss: 290.4165 (best 286.4166 @ 93) | UCIQE: 0.1346 | UIQM: 4.0891"
"Epoch 244 || PSNR: 13.6894 (best 13.7698 @ 93) | SSIM: 0.4458 (best 0.4476 @ 95) | Loss: 292.4321 (best 286.4166 @ 93) | UCIQE: 0.1335 | UIQM: 4.0525"
"Epoch 245 || PSNR: 13.7126 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 290.9968 (best 286.4166 @ 93) | UCIQE: 0.1354 | UIQM: 4.0134"
"Epoch 246 || PSNR: 13.7068 (best 13.7698 @ 93) | SSIM: 0.4462 (best 0.4476 @ 95) | Loss: 291.2594 (best 286.4166 @ 93) | UCIQE: 0.1344 | UIQM: 4.0249"
"Epoch 247 || PSNR: 13.7168 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 290.5817 (best 286.4166 @ 93) | UCIQE: 0.1352 | UIQM: 4.0334"
"Epoch 248 || PSNR: 13.7111 (best 13.7698 @ 93) | SSIM: 0.4462 (best 0.4476 @ 95) | Loss: 290.8134 (best 286.4166 @ 93) | UCIQE: 0.1356 | UIQM: 4.0484"
"Epoch 249 || PSNR: 13.7183 (best 13.7698 @ 93) | SSIM: 0.4463 (best 0.4476 @ 95) | Loss: 290.5480 (best 286.4166 @ 93) | UCIQE: 0.1360 | UIQM: 4.1296"
"Epoch 250 || PSNR: 13.7027 (best 13.7698 @ 93) | SSIM: 0.4461 (best 0.4476 @ 95) | Loss: 291.4917 (best 286.4166 @ 93) | UCIQE: 0.1344 | UIQM: 4.0366"
"Epoch 251 || PSNR: 13.7041 (best 13.7698 @ 93) | SSIM: 0.4460 (best 0.4476 @ 95) | Loss: 291.6090 (best 286.4166 @ 93) | UCIQE: 0.1353 | UIQM: 4.0899"
"Epoch 252 || PSNR: 13.7122 (best 13.7698 @ 93) | SSIM: 0.4462 (best 0.4476 @ 95) | Loss: 290.9573 (best 286.4166 @ 93) | UCIQE: 0.1354 | UIQM: 4.0723"
"Epoch 253 || PSNR: 13.7037 (best 13.7698 @ 93) | SSIM: 0.4461 (best 0.4476 @ 95) | Loss: 291.3952 (best 286.4166 @ 93) | UCIQE: 0.1342 | UIQM: 4.0515"
"Epoch 254 || PSNR: 13.7189 (best 13.7698 @ 93) | SSIM: 0.4464 (best 0.4476 @ 95) | Loss: 290.3784 (best 286.4166 @ 93) | UCIQE: 0.1355 | UIQM: 4.0811"
"Epoch 255 || PSNR: 13.7155 (best 13.7698 @ 93) | SSIM: 0.4464 (best 0.4476 @ 95) | Loss: 290.7612 (best 286.4166 @ 93) | UCIQE: 0.1358 | UIQM: 4.0197"
"Epoch 256 || PSNR: 13.7009 (best 13.7698 @ 93) | SSIM: 0.4460 (best 0.4476 @ 95) | Loss: 291.7553 (best 286.4166 @ 93) | UCIQE: 0.1353 | UIQM: 4.0476"
"Epoch 257 || PSNR: 13.7210 (best 13.7698 @ 93) | SSIM: 0.4464 (best 0.4476 @ 95) | Loss: 290.1950 (best 286.4166 @ 93) | UCIQE: 0.1353 | UIQM: 4.1091"
